,hex9,accessibility_score,lat,lon
65,892a100026fffff,3.5462687929440806,40.849449603223675,-73.82235744384158
66,892a1000273ffff,2.2034145932647413,40.8548478023251,-73.81826115777965
67,892a1000277ffff,1.8546734410039183,40.85225803400213,-73.81602433770183
68,892a100027bffff,2.4849804658341403,40.854738364268876,-73.82254647619011
69,892a1000283ffff,0.22692091433277187,40.8631634128702,-73.8035428698864
70,892a1000287ffff,0.339338663207944,40.86057310031152,-73.80130649295832
71,892a100028bffff,0.22692091433277187,40.86305452347906,-73.8078289306142
72,892a100028fffff,0.22692091433277187,40.86046429274776,-73.80559231433867
73,892a1000293ffff,0.22692091433277187,40.86586258279266,-73.80149319301717
74,892a1000297ffff,0.339338663207944,40.86327214338269,-73.79925680436254
75,892a100029bffff,0.22692091433277187,40.86575377045233,-73.80577949792772
76,892a10002a3ffff,0.50709591166514,40.85528396638432,-73.80111983502648
77,892a10002a7ffff,0.618817997914636,40.85269387079688,-73.79888397191893
78,892a10002abffff,0.339338663207944,40.85517516359599,-73.80540517298559
79,892a10002afffff,0.50709591166514,40.8525851497952,-73.80316907059714
80,892a10002b3ffff,0.50709591166514,40.85798283279857,-73.79907036710804
81,892a10002b7ffff,0.618817997914636,40.85539261035368,-73.79683449230006
82,892a10002bbffff,0.339338663207944,40.85787410704206,-73.80335594915458
83,892a10002c3ffff,1.3943221127301473,40.86553566907748,-73.81435209323601
84,892a10002c7ffff,0.8116430857921426,40.862945475210005,-73.812114986498
85,892a10002cbffff,2.6558809729697517,40.86542638004455,-73.81863838353782
86,892a10002cfffff,1.8473168906660145,40.86283626806387,-73.81640103748981
87,892a10002d3ffff,0.7163104058722549,40.86823511992921,-73.81230291658153
88,892a10002d7ffff,0.4661489086167567,40.865644799213655,-73.81006579801667
89,892a10002dbffff,2.142259355885602,40.86812590790574,-73.8165894511501
90,892a1000303ffff,0.38528602990195177,40.83952728625464,-73.7962762207437
91,892a1000307ffff,0.38528602990195177,40.836937624909154,-73.79404138464267
92,892a1000313ffff,0.7747478874408831,40.84222554554015,-73.79422717067621
93,892a1000317ffff,0.663025801191387,40.83963575732495,-73.79199232292697
94,892a100031bffff,0.2206607082901546,40.84211699276406,-73.79851130767996
95,892a1000333ffff,0.38528602990195177,40.8343480087499,-73.79180679934142
96,892a1000337ffff,0.1646253216117972,40.831758437799145,-73.78957246480455
97,892a1000343ffff,0.4969411251652924,40.84189941105498,-73.80707956743318
98,892a1000347ffff,0.11133975180951958,40.83930986801599,-73.80484400219949
99,892a100034bffff,1.4054409546907358,40.841790382123584,-73.81136369008688
100,892a100034fffff,1.0653166615371792,40.83920092084923,-73.80912788574273
101,892a1000353ffff,0.10960010421576638,40.8445979511743,-73.80503101693027
102,892a100035bffff,0.7156191727597937,40.84448899919541,-73.80931538356484
103,892a1000363ffff,0.34173408804231326,40.83402213363371,-73.80465702964754
104,892a1000367ffff,0.22747525413705008,40.83143280773717,-73.80242197782566
105,892a100036bffff,1.024015925053075,40.833913191277965,-73.80894043020831
106,892a100036fffff,0.6801590956040747,40.831323947105375,-73.80670513934248
107,892a100037bffff,0.5676800701580357,40.83661150467851,-73.80689233227476
108,892a1000383ffff,0.9992353714959801,40.84503217170127,-73.78789350278213
109,892a1000387ffff,0.7747478874408831,40.842442174931485,-73.78565888265388
110,892a100038bffff,0.9992353714959801,40.844923854679394,-73.79217788836486
111,892a100038fffff,0.7747478874408831,40.84233393959621,-73.78994302898485
112,892a1000393ffff,1.1685571102871872,40.84773045361842,-73.78584374428453
113,892a1000397ffff,0.9992353714959801,40.84514032998193,-73.78360911258216
114,892a100039bffff,1.1685571102871872,40.84762221365067,-73.79012837377545
115,892a10003a3ffff,0.5516515602841453,40.83715424499768,-73.78547406271932
116,892a10003a7ffff,0.38528602990195177,40.834564465526896,-73.78323995576291
117,892a10003abffff,0.5516515602841453,40.8370460142938,-73.78975772599928
118,892a10003afffff,0.38528602990195177,40.83445631646895,-73.78752337985769
119,892a10003b3ffff,0.663025801191387,40.83985222336365,-73.7834245133552
120,892a10003b7ffff,0.5516515602841453,40.83726231702002,-73.78119039485071
121,892a10003bbffff,0.663025801191387,40.83974406969488,-73.78770842044817
122,892a10003c3ffff,0.616905550003042,40.84740525743344,-73.79869761878099
123,892a10003c7ffff,0.834610049884183,40.84481537891708,-73.79646226928237
124,892a10003d3ffff,0.616905550003042,40.850103820302024,-73.79664835979644
125,892a10003d7ffff,1.00393178867539,40.847513814922095,-73.79441299862357
126,892a10003dbffff,0.5055313090958004,40.84999518106691,-73.80093321920741
127,892a1000623ffff,0.11328668881883573,40.86867037884335,-73.79515672983526
128,892a1000627ffff,0.11328668881883573,40.86607973077516,-73.79292056892308
129,892a100062bffff,0.11328668881883573,40.86856180249336,-73.79944328369668
130,892a100062fffff,0.11328668881883573,40.86597123623387,-73.79720688333296
131,892a100064bffff,0.2908055797705098,40.87881545471351,-73.81267890402594
132,892a100065bffff,0.23135542304516815,40.88151530862861,-73.81062905357818
133,892a1000663ffff,0.11363422551393616,40.871043596653834,-73.80596672376706
134,892a1000667ffff,0.22692091433277187,40.86845306722382,-73.80372983280684
135,892a100066bffff,0.17096045183395753,40.8709346205974,-73.81025350749206
136,892a100066fffff,0.22692091433277187,40.86834417303549,-73.80801637711777
137,892a100067bffff,0.05690398991603515,40.87363417106035,-73.80820386593331
138,892a1000863ffff,0.11354210639352254,40.79777568970789,-73.7733891113236
139,892a1000867ffff,0.11354210639352254,40.79518699822512,-73.77115756706092
140,892a100086bffff,0.39212561968244647,40.7976678896601,-73.7776691665112
141,892a100086fffff,0.5595921525592294,40.79507927962022,-73.7754373833958
142,892a100087bffff,0.11354210639352254,40.80036442665054,-73.77562090589636
143,892a1000923ffff,0.2724782961120961,40.77728125604002,-73.74698746075771
144,892a1000927ffff,0.8843125328492286,40.77469276652963,-73.74475839526642
145,892a100092bffff,0.16324188012281476,40.77717442342788,-73.75126561394475
146,892a100092fffff,0.3848004061427151,40.77458601516079,-73.74903630965953
147,892a1000933ffff,0.2724782961120961,40.77997654685584,-73.7449383800813
148,892a1000937ffff,0.6600163264832376,40.77738793042413,-73.74270930342291
149,892a100093bffff,0.16324188012281476,40.77986979122799,-73.74921677624906
150,892a100096bffff,0.16865334674842988,40.77954857486145,-73.76205193952337
151,892a10009a7ffff,0.3837561967039809,40.78018958336571,-73.7363815754175
152,892a10009afffff,0.3837561967039809,40.78008314423533,-73.7406599797882
153,892a1000a03ffff,0.6074411871382395,40.80252040652763,-73.79497505509202
154,892a1000a07ffff,0.3873825855605127,40.799931950197006,-73.79274205480603
155,892a1000a0bffff,0.9404710971738633,40.802411809851016,-73.79925556956084
156,892a1000a0fffff,0.6098610620290738,40.79982343508181,-73.79702233049649
157,892a1000a13ffff,0.22005860157772683,40.805217428012355,-73.79292754783913
158,892a1000a17ffff,0.11023675390430006,40.80262884478469,-73.79069453593519
159,892a1000a1bffff,0.5512434908218465,40.805108908193404,-73.79720830581338
160,892a1000a23ffff,1.449588980707061,40.79464682157765,-73.79255660357354
161,892a1000a27ffff,1.6168286020750238,40.79205858288717,-73.79032411564428
162,892a1000a2bffff,1.3899712932136936,40.794538311165134,-73.79683639708881
163,892a1000a2fffff,2.008189455354571,40.79195015399547,-73.79460367044756
164,892a1000a33ffff,0.8913106819601461,40.79734353922379,-73.79050930492008
165,892a1000a37ffff,1.3945770371152828,40.7947551736302,-73.78827680539887
166,892a1000a3bffff,0.7216635387462607,40.79723510564994,-73.79478934184586
167,892a1000a43ffff,0.6624908956617392,40.80489139323886,-73.80576980757378
168,892a1000a47ffff,1.0497257880595507,40.802303054755654,-73.8035360792939
169,892a1000a4bffff,0.6624908956617392,40.80478239810488,-73.81005055126435
170,892a1000a4fffff,1.268112279886716,40.802194141242325,-73.80781658424343
171,892a1000a53ffff,1.1064383747290805,40.80758869531244,-73.80372279907193
172,892a1000a57ffff,0.6624908956617392,40.80500022993531,-73.80148905907421
173,892a1000a5bffff,1.2765320959243454,40.80747977699486,-73.80800378635165
174,892a1000a63ffff,1.3831400814674684,40.797017763364344,-73.80334940159504
175,892a1000a67ffff,1.779647566762902,40.79442964239341,-73.80111618589692
176,892a1000a6bffff,1.8947821258854851,40.79690885465417,-73.80762942432294
177,892a1000a6fffff,2.4450605144970563,40.794320815263276,-73.8053959699501
178,892a1000a73ffff,0.9423689942181529,40.799714761567465,-73.80130260147668
179,892a1000a77ffff,0.9423689942181529,40.797126513696526,-73.79906937408676
180,892a1000a7bffff,1.2709922399496183,40.79960592965474,-73.80558286769877
181,892a1000a8bffff,0.22005860157772683,40.8079144995144,-73.79087980870369
182,892a1000a9bffff,0.22005860157772683,40.81061162101211,-73.78883183765154
183,892a1000aa3ffff,0.11354210639352254,40.800148505226765,-73.7841814894852
184,892a1000aa7ffff,0.5039280963996334,40.797559931229635,-73.781949217205
185,892a1000aabffff,0.2237788602978226,40.800040306912244,-73.788461774453
186,892a1000aafffff,0.6141648503039334,40.79745181441727,-73.78622926335721
187,892a1000ab7ffff,0.11354210639352254,40.80025654513978,-73.7799011999504
188,892a1000ac3ffff,1.1050637503255623,40.810394730444386,-73.79739432305364
189,892a1000ac7ffff,0.7166541474483282,40.807806056573014,-73.79516081020014
190,892a1000acbffff,1.5519338069824726,40.81028604744144,-73.80167555870369
191,892a1000acfffff,0.9944595954373685,40.8076974551721,-73.7994418070055
192,892a1000ad3ffff,1.1050637503255623,40.81309205573056,-73.79534660718443
193,892a1000ad7ffff,0.7717558293254039,40.810503254968204,-73.79311308268697
194,892a1000adbffff,1.5519338069824726,40.81298344960424,-73.79962808643491
195,892a1000b03ffff,2.244280586487416,40.78440216549685,-73.77934931025459
196,892a1000b07ffff,2.246615472010004,40.781814027134864,-73.77711806202706
197,892a1000b0bffff,2.9629065276031943,40.784294139328885,-73.78362815356138
198,892a1000b0fffff,2.7442051645799963,40.781706082387906,-73.781396666651
199,892a1000b13ffff,1.9617127046021015,40.787098298656645,-73.77730172213145
200,892a1000b17ffff,2.019871778782668,40.7845100333824,-73.77507046243772
201,892a1000b1bffff,2.1849061958928946,40.786990349349594,-73.7815808086702
202,892a1000b23ffff,3.2382317714401183,40.77653010500692,-73.77693444329431
203,892a1000b27ffff,3.023185852291915,40.77394218461129,-73.77470370677739
204,892a1000b2bffff,3.7376036654011533,40.77642216481903,-73.78121256611192
205,892a1000b2fffff,3.383517630127534,40.7738343258039,-73.77898159097849
206,892a1000b33ffff,2.5962500130037607,40.779225934285826,-73.77488706395233
207,892a1000b37ffff,2.895841446669065,40.776637886971955,-73.77265631599509
208,892a1000b3bffff,2.8806686524088247,40.77911807093986,-73.77916542990708
209,892a1000b43ffff,2.456991620782432,40.78677397583034,-73.79013896809366
210,892a1000b47ffff,3.0710606514872687,40.78418595487932,-73.78790699231043
211,892a1000b4bffff,3.0027397932341726,40.786665551619684,-73.79441804088293
212,892a1000b4fffff,3.341973870585126,40.78407761214892,-73.79218582645403
213,892a1000b53ffff,2.0627687440795492,40.78947038960074,-73.78809187802271
214,892a1000b57ffff,2.51168529896945,40.78688224174057,-73.7858598906735
215,892a1000b5bffff,2.1745020160998636,40.7893620422098,-73.7923711941276
216,892a1000b63ffff,4.961753711461513,40.77890186952139,-73.787722148248
217,892a1000b67ffff,4.6944021255757,40.77631406640906,-73.78549068440026
218,892a1000b6bffff,4.02224518370306,40.778793531450404,-73.79200050053873
219,892a1000b6fffff,4.303567766553913,40.77620580977777,-73.7897687981116
220,892a1000b73ffff,3.4062424871698664,40.78159797937895,-73.7856752667426
221,892a1000b77ffff,3.485609805259127,40.77901004935147,-73.78344379135487
222,892a1000b7bffff,4.169150581521845,40.78148971810874,-73.78995386225414
223,892a1000b83ffff,1.1186949439087226,40.78990219594882,-73.77097456799481
224,892a1000b87ffff,0.8952226709747061,40.78731372236174,-73.76874353563862
225,892a1000b8bffff,1.398620036360959,40.78979448184569,-73.77525390224756
226,892a1000b8fffff,1.5116301786220876,40.78720608966094,-73.77302263110502
227,892a1000b93ffff,0.11354210639352254,40.792598352224445,-73.76892627307296
228,892a1000b9bffff,0.7834029402536842,40.79249071504239,-73.77320585056874
229,892a1000ba3ffff,1.347826607924748,40.782029441839576,-73.76856083937292
230,892a1000ba7ffff,1.1267287153754117,40.779441186247354,-73.76633031871276
231,892a1000babffff,1.8543255142866435,40.78192181361899,-73.77283945291846
232,892a1000bafffff,1.745031583882355,40.77933363938856,-73.77060869353834
233,892a1000bb3ffff,0.7277561380979229,40.78472529430335,-73.76651275346487
234,892a1000bb7ffff,0.5039453504034682,40.78213691179585,-73.76428222143822
235,892a1000bbbffff,1.2887137856151087,40.78461774298482,-73.7707916101586
236,892a1000bc3ffff,1.0078117479584319,40.792274965648645,-73.78176499218351
237,892a1000bc7ffff,1.6238892757561936,40.789686609419455,-73.77953323203495
238,892a1000bcbffff,1.3412419931535249,40.79216685343848,-73.78604455620703
239,892a1000bcfffff,1.8470827670469867,40.789578578670884,-73.78381255730926
240,892a1000bd3ffff,0.6713946292764165,40.79497140265225,-73.77971719526224
241,892a1000bd7ffff,0.8952054169708713,40.79238291951685,-73.77748542362153
242,892a1000bdbffff,0.8942377141682772,40.79486336732199,-73.78399700261252
243,892a1000e43ffff,0.05510168187707565,40.82377355816073,-73.79143587767075
244,892a1000e47ffff,0.05510168187707565,40.82118433145601,-73.7892020677311
245,892a1000e4bffff,0.2760148115146753,40.82366510115982,-73.79571832683806
246,892a1000e4fffff,0.2760148115146753,40.8210759560791,-73.79348427788352
247,892a1000e5bffff,0.05510168187707565,40.826362830122925,-73.7936699382605
248,892a1000e63ffff,0.22051233850355728,40.815897801718855,-73.78901693182414
249,892a1000e6bffff,0.8832649119186068,40.81578943100897,-73.79329865936371
250,892a1000e6fffff,0.6612043957583412,40.813200503357365,-73.7910651232397
251,892a1000e73ffff,0.05510168187707565,40.81859515003102,-73.7869685084061
252,892a1000e7bffff,0.2760148115146753,40.818486856258005,-73.79125047955735
253,892a1000ed3ffff,0.1646253216117972,40.83197473130481,-73.7810060995435
254,892a1000edbffff,0.1646253216117972,40.83186666387274,-73.78528928446683
255,892a1001003ffff,5.1891419882461935,40.875015508443674,-73.8576008691374
256,892a1001007ffff,5.73339640951884,40.8724257911551,-73.85536084328379
257,892a100100bffff,4.75648924417945,40.8749046198903,-73.86188807492772
258,892a100100fffff,5.2463107011920505,40.87231498472604,-73.8596478099148
259,892a1001013ffff,5.072393351963072,40.87771608215224,-73.85555369602505
260,892a1001017ffff,5.049915867240458,40.87512623802852,-73.8533136579431
261,892a100101bffff,5.1481052061786805,40.877605270442544,-73.85984114641792
262,892a1001023ffff,5.580025602719169,40.86713584855748,-73.85516803406857
263,892a1001027ffff,5.3429530443024555,40.86454634759796,-73.8529285231643
264,892a100102bffff,5.0603269375095055,40.86702504740782,-73.85945451704677
265,892a100102fffff,4.680130935488104,40.86443562853181,-73.85721476704963
266,892a1001033ffff,5.447107116171865,40.869836118599196,-73.85312106882161
267,892a1001037ffff,5.463121472803804,40.867246490798344,-73.85088154571542
268,892a100103bffff,5.2629426824260666,40.86972539427431,-73.8574077963069
269,892a1001043ffff,5.1321196435557646,40.87738317005966,-73.8684160308666
270,892a1001047ffff,5.19113812624035,40.874793572369306,-73.86617527526603
271,892a100104bffff,5.238446273043985,40.8772718813882,-73.87270346482643
272,892a100104fffff,5.495175692703737,40.87468236588152,-73.8704624701044
273,892a1001053ffff,4.11848477198882,40.88008402426689,-73.86636935931047
274,892a1001057ffff,4.104881540245459,40.87749429974473,-73.8641285913811
275,892a100105bffff,5.060511386776514,40.879972812397604,-73.87065703795672
276,892a1001063ffff,5.045984016178823,40.86950346884012,-73.8659812350277
277,892a1001067ffff,4.401956696852528,40.8669140873502,-73.86374099460211
278,892a100106bffff,5.35364281314053,40.869392267732586,-73.87026794616726
279,892a100106fffff,3.988905638063979,40.86680296838552,-73.86802746668656
280,892a1001073ffff,5.4474130584303495,40.87220401934895,-73.86393477111952
281,892a1001077ffff,5.049056681551541,40.869614511021,-73.86169451839159
282,892a100107bffff,5.723093319840006,40.8720928950247,-73.86822172684998
283,892a1001083ffff,4.663353679394633,40.88052728166653,-73.84921859017174
284,892a1001087ffff,4.562383999924115,40.877937228603706,-73.84697877914235
285,892a100108bffff,5.540379759265961,40.88041670582999,-73.85350629054348
286,892a100108fffff,5.220828182673308,40.8778267348729,-73.85126624025054
287,892a1001093ffff,4.29402604517954,40.88322787838776,-73.84717070767242
288,892a1001097ffff,4.464226288963166,40.88063769849273,-73.84493088448869
289,892a100109bffff,4.866701024339486,40.88311737945531,-73.85145865265828
290,892a10010a3ffff,4.58144490488104,40.87264692716565,-73.84678689393489
291,892a10010a7ffff,4.950733573600211,40.87005709046024,-73.8445475978412
292,892a10010abffff,5.625613265193732,40.87253643863525,-73.85107387127448
293,892a10010afffff,5.030262810438411,40.8699466839948,-73.84883433598374
294,892a10010b3ffff,4.299829729885673,40.8753472202892,-73.8447392195346
295,892a10010b7ffff,5.273358473380966,40.8727572567454,-73.84249991131298
296,892a10010bbffff,4.908648994983792,40.875236808643976,-73.84902644139285
297,892a10010c3ffff,3.8614203331841668,40.88289590450134,-73.8600345265709
298,892a10010c7ffff,4.593527599536502,40.88030597098396,-73.85779398555584
299,892a10010cbffff,3.9950807889239495,40.88278492848156,-73.86432245540163
300,892a10010cfffff,4.34573502044512,40.880195077129294,-73.86208167516084
301,892a10010d3ffff,3.795973064736195,40.88559678183916,-73.85798714557697
302,892a10010d7ffff,5.004508819873918,40.883006721492876,-73.8557465923071
303,892a10010dbffff,3.077185519998255,40.88548588268197,-73.86227531910579
304,892a1001103ffff,4.419448903740075,40.856888427592864,-73.84192596614102
305,892a1001107ffff,4.6603961031948575,40.854299023902804,-73.83968769928275
306,892a100110bffff,4.931702317436964,40.85677811348683,-73.8462114981014
307,892a100110fffff,4.095815002724036,40.85418879178016,-73.8439729921789
308,892a1001113ffff,4.449612378080882,40.85958811340852,-73.8398787078898
309,892a1001117ffff,4.502537617909278,40.85699858286768,-73.83764042895629
310,892a100111bffff,5.0959704530278565,40.85947787614981,-73.844164484178
311,892a1001123ffff,6.0456423470677825,40.84901028299649,-73.83949673376893
312,892a1001127ffff,5.842022561008758,40.84642109596417,-73.83725898121061
313,892a100112bffff,5.880568072230451,40.848900056008716,-73.84378154338202
314,892a100112fffff,5.385875557911792,40.84631095091903,-73.84154355182586
315,892a1001133ffff,5.159883863717858,40.85170966510197,-73.8374496835677
316,892a1001137ffff,5.723179626017136,40.8491203512127,-73.83521191896044
317,892a100113bffff,5.428098794938958,40.851599514942606,-73.84173473741322
318,892a1001143ffff,4.696434607088588,40.859256925080736,-73.85273602095643
319,892a1001147ffff,5.007734858241315,40.85666764055044,-73.85049702478949
320,892a100114bffff,4.50238167204323,40.85914621127209,-73.85702178135077
321,892a100114fffff,4.752868596149929,40.85655700878451,-73.85478254615732
322,892a1001153ffff,4.817929579692843,40.861956891418096,-73.85068926355865
323,892a1001157ffff,5.007316827183924,40.85936748004026,-73.84845025521618
324,892a100115bffff,4.453402689690605,40.86184625441532,-73.85497526836465
325,892a1001163ffff,5.356635083770693,40.85137873825122,-73.85030482939325
326,892a1001167ffff,5.851060670715347,40.84878967025024,-73.84806634775174
327,892a100116bffff,4.449428400888852,40.851268111720934,-73.85458986743188
328,892a100116fffff,4.9486755887782135,40.8486791257219,-73.85235114683022
329,892a1001173ffff,4.571850834149337,40.85407840084677,-73.8482582798284
330,892a1001177ffff,4.913296396107738,40.85148920599206,-73.84601978603771
331,892a100117bffff,4.088147918723983,40.85396785110342,-73.8525435621833
332,892a1001183ffff,5.768939601255162,40.86239785072476,-73.83354519157832
333,892a1001187ffff,5.060257347252268,40.859808111370064,-73.83130713975527
334,892a100118bffff,5.302079925389945,40.86228784920546,-73.83783121739094
335,892a100118fffff,5.483724509364336,40.85969819181555,-73.83559292639958
336,892a1001193ffff,5.256079781152045,40.86509755957363,-73.83149722445825
337,892a1001197ffff,4.334136883604657,40.86250769337109,-73.82925916063395
338,892a100119bffff,5.9295065991077,40.86498763496201,-73.83578349461017
339,892a10011a3ffff,3.6912478439512992,40.85451901171241,-73.83111709794215
340,892a10011a7ffff,3.506890923034247,40.85192948904386,-73.82887956040521
341,892a10011abffff,4.5837794911053695,40.85440909721384,-73.83540240118786
342,892a10011afffff,4.758746163719167,40.851819656469345,-73.83316462454906
343,892a10011b3ffff,3.6627268777002113,40.85721841692026,-73.82906933910552
344,892a10011b7ffff,3.152842873988449,40.8546287673977,-73.8268317895936
345,892a10011bbffff,4.513680641099913,40.85710857931043,-73.83335488659515
346,892a10011c3ffff,4.5246969703790665,40.864767309061804,-73.84435601939387
347,892a10011c7ffff,4.325749840859136,40.862177688814015,-73.84211723802386
348,892a10011cbffff,5.287457420884409,40.86465690777491,-73.84864227392974
349,892a10011cfffff,4.858431798363185,40.86206736955127,-73.84640325342906
350,892a10011d3ffff,4.5982929454764,40.86746729855018,-73.84230855307628
351,892a10011d7ffff,5.192674907124241,40.86487755145779,-73.84006975960469
352,892a10011dbffff,4.633535394903227,40.867356974129514,-73.84659505203534
353,892a1001203ffff,7.844206341035118,40.874235950280365,-73.88761119349822
354,892a1001207ffff,6.809748876792104,40.871646808273695,-73.88536949406935
355,892a100120bffff,9.04314443224794,40.87412394897205,-73.8918983601168
356,892a100120fffff,9.018291740926198,40.87153488922693,-73.88965642170864
357,892a1001213ffff,6.897006977603873,40.87693706146438,-73.8855657330718
358,892a1001217ffff,6.727097196088705,40.87434779262636,-73.8833240211397
359,892a100121bffff,7.8504265882915165,40.8768251368563,-73.88985314444886
360,892a1001223ffff,7.80899022912218,40.86635690347372,-73.88517329935631
361,892a1001227ffff,6.560491956787665,40.86376797751042,-73.88293211534122
362,892a100122bffff,8.697493362646302,40.86624498998696,-73.88945974336686
363,892a100122fffff,7.687916596453047,40.86365614624437,-73.88721832043878
364,892a1001233ffff,6.4250535470804255,40.86905771085873,-73.88312804612677
365,892a1001237ffff,5.812091582345858,40.86646865805784,-73.88088684963502
366,892a100123bffff,8.660602874180528,40.86894587405335,-73.88741473480029
367,892a1001243ffff,8.12758265812303,40.87660081069531,-73.89842794985789
368,892a1001247ffff,8.47676382232356,40.87401178870233,-73.89618552094743
369,892a100124bffff,7.165017040114454,40.87648840914425,-73.90271534379389
370,892a100124fffff,8.164963534338813,40.87389946947215,-73.90047267594213
371,892a1001253ffff,7.220360902177257,40.87930220208725,-73.89638299157441
372,892a1001257ffff,8.26601628074508,40.8767130532663,-73.89414055006024
373,892a100125bffff,6.703002063973909,40.87918987719486,-73.90067063035264
374,892a1001263ffff,9.926018408458377,40.86872172367685,-73.89598809488999
375,892a1001267ffff,9.638500894366606,40.86613291759849,-73.89374618161871
376,892a100126bffff,8.795971077911222,40.86860941010758,-73.90027476621022
377,892a100126fffff,9.362248662916796,40.866020686309234,-73.89803261406391
378,892a1001273ffff,9.313317530420402,40.871422811238354,-73.89394334358573
379,892a1001277ffff,9.372039122058174,40.868833878325745,-73.89170141773735
380,892a100127bffff,9.14756512866343,40.87131057430887,-73.89823025965264
