,betweenness,lon,lat,num_departures,num_departures_scaled,accessibility_score,route_type,hex9
103075,1.0064403297156512,-73.918604,40.852777,158,1.020844327176781,2.0272846568924323,3,892a100aeb7ffff
103077,1.0321912668103577,-73.809856,40.818769,245,1.0323218997361479,2.0645131665465053,3,892a1001d07ffff
103081,1.181089090933649,-73.830564,40.871394,823,1.108575197889182,2.289664288822831,3,892a1001577ffff
103092,1.0,-73.891208,40.857137,530,1.0699208443271768,2.069920844327177,3,892a100ac87ffff
103095,1.5647825697664621,-73.921993,40.813859,799,1.1054089709762533,2.6701915407427155,3,892a100abafffff
103099,1.0,-73.890772,40.825949,328,1.0432717678100263,2.043271767810026,3,892a100a993ffff
103101,1.0553156667080608,-73.828741,40.885675,609,1.0803430079155674,2.1356586746236284,3,892a10015d3ffff
103105,1.0,-73.868137,40.902582,552,1.0728232189973614,2.072823218997361,3,892a100169bffff
103108,1.0,-73.891217,40.849208,507,1.06688654353562,2.0668865435356203,3,892a100addbffff
103113,1.0128796212545126,-73.915515,40.820952,389,1.0513192612137203,2.064198882468233,3,892a100a94bffff
103114,1.019317874616584,-73.91463,40.822604,389,1.0513192612137203,2.0706371358303044,3,892a100a95bffff
103117,1.3209755909695824,-73.895271,40.856627,390,1.0514511873350922,2.372426778304675,3,892a100ac8fffff
103118,1.0578867087212032,-73.861661,40.885535,404,1.0532981530343009,2.111184861755504,3,892a10010dbffff
103119,1.0454783332145363,-73.85928,40.889836,404,1.0532981530343009,2.098776486248837,3,892a10016b7ffff
103121,1.0600593071368545,-73.859326,40.890014,395,1.0521108179419525,2.1121701250788067,3,892a10016b7ffff
103122,1.1423709998393266,-73.861635,40.885843,620,1.0817941952506596,2.224165195089986,3,892a10010dbffff
103124,1.0128796212545126,-73.915985,40.820113,389,1.0513192612137203,2.064198882468233,3,892a100a94bffff
103125,1.0064403297156512,-73.914192,40.823727,380,1.050131926121372,2.056572255837023,3,892a100a95bffff
103127,1.1198265692141762,-73.888671,40.826389,390,1.0514511873350922,2.1712777565492685,3,892a100a993ffff
103136,1.0064403297156512,-73.913525,40.824647,380,1.050131926121372,2.056572255837023,3,892a100a95bffff
103151,1.00331937742653,-73.847392,40.85741,418,1.0551451187335092,2.058464496160039,3,892a100110bffff
103152,1.0126746637335065,-73.829278,40.876031,616,1.0812664907651715,2.093941154498678,3,892a1001503ffff
103161,1.045060506296972,-73.811021,40.822599,245,1.0323218997361479,2.07738240603312,3,892a1001d1bffff
103162,1.057925593076427,-73.815501,40.825071,245,1.0323218997361479,2.090247492812575,3,892a1001dcfffff
103165,1.070786527148723,-73.815127,40.829764,246,1.0324538258575198,2.1032403530062425,3,892a1001ddbffff
103166,1.077215436919686,-73.816395,40.831259,246,1.0324538258575198,2.1096692627772056,3,892a1001ddbffff
103167,1.0836433085138595,-73.816852,40.833126,246,1.0324538258575198,2.1160971343713793,3,892a1001cafffff
103168,1.090070141931243,-73.817934,40.835433,246,1.0324538258575198,2.122523967788763,3,892a1001cabffff
103169,1.0964959371718366,-73.821032,40.834941,246,1.0324538258575198,2.1289497630293566,3,892a1001c33ffff
103171,1.1093444131226546,-73.825437,40.833521,246,1.0324538258575198,2.1417982389801744,3,892a1001c3bffff
103172,1.1157670938328788,-73.826413,40.834671,246,1.0324538258575198,2.1482209196903987,3,892a1001c3bffff
103173,1.1221887363663132,-73.827749,40.83661,246,1.0324538258575198,2.1546425622238328,3,892a1001c0fffff
103174,1.1286093407229578,-73.829034,40.838651,246,1.0324538258575198,2.161063166580478,3,892a1001c0bffff
103175,1.1350289069028126,-73.829698,40.840944,246,1.0324538258575198,2.167482732760332,3,892a1001c1bffff
103176,1.1414474349058776,-73.830059,40.842469,246,1.0324538258575198,2.1739012607633974,3,892a1001ccfffff
103177,1.1478649247321528,-73.830462,40.844191,246,1.0324538258575198,2.180318750589673,3,892a1001ccfffff
103181,1.1478649247321528,-73.832273,40.846774,211,1.0278364116094987,2.1757013363416515,3,892a1001ccbffff
103183,1.1414474349058776,-73.830407,40.843547,211,1.0278364116094987,2.169283846515376,3,892a1001ccfffff
103185,1.1286093407229578,-73.829627,40.840288,211,1.0278364116094987,2.1564457523324565,3,892a1001c1bffff
103186,1.1221887363663132,-73.828786,40.837996,211,1.0278364116094987,2.150025147975812,3,892a1001c0bffff
103187,1.1157670938328788,-73.827492,40.836028,211,1.0278364116094987,2.1436035054423774,3,892a1001c0fffff
103188,1.1093444131226546,-73.82636,40.834379,211,1.0278364116094987,2.1371808247321535,3,892a1001c3bffff
103190,1.1029206942356407,-73.823925,40.834219,211,1.0278364116094987,2.1307571058451393,3,892a1001c33ffff
103192,1.090070141931243,-73.818516,40.835333,211,1.0278364116094987,2.1179065535407418,3,892a1001cabffff
103194,1.0836433085138595,-73.817188,40.833255,211,1.0278364116094987,2.1114797201233584,3,892a1001cafffff
103195,1.077215436919686,-73.816352,40.831031,211,1.0278364116094987,2.1050518485291847,3,892a1001ddbffff
103196,1.070786527148723,-73.815088,40.829536,211,1.0278364116094987,2.0986229387582216,3,892a1001ddbffff
103206,1.0,-73.802361,40.813801,211,1.0278364116094987,2.0278364116094987,3,892a1001d37ffff
103208,1.083651613928178,-73.908526,40.893316,899,1.1186015831134564,2.2022531970416344,3,892a100a50bffff
103211,1.03802115398328,-73.91072,40.850106,231,1.0304749340369392,2.0684960880202192,3,892a100ac63ffff
103212,1.0318132190278313,-73.91173,40.848694,231,1.0304749340369392,2.0622881530647703,3,892a100ac63ffff
103213,1.0257050277636603,-73.912006,40.847458,231,1.0304749340369392,2.0561799618005994,3,892a100ac6fffff
103214,1.0199631733277583,-73.910341,40.846768,231,1.0304749340369392,2.0504381073646973,3,892a100ac6fffff
103215,1.0161451060194182,-73.909509,40.844533,231,1.0304749340369392,2.0466200400563572,3,892a100a89bffff
103217,1.0514935687750946,-73.893115,40.833087,474,1.062532981530343,2.1140265503054376,3,892a100ad73ffff
103228,1.1061434545354407,-73.81821,40.820559,486,1.0641160949868074,2.170259549522248,3,892a1001d47ffff
103229,1.090093500909014,-73.817213,40.818882,486,1.0641160949868074,2.1542095958958214,3,892a1001d73ffff
103230,1.0386264056420598,-73.809968,40.818186,211,1.0278364116094987,2.0664628172515584,3,892a1001d07ffff
103234,1.06435657920097,-73.817303,40.828086,211,1.0278364116094987,2.0921929908104686,3,892a1001dcbffff
103237,1.0679551831862886,-73.842102,40.900165,298,1.0393139841688654,2.1072691673551542,3,892a10014c7ffff
103241,1.7659571527278697,-73.894754,40.863865,360,1.0474934036939314,2.813450556421801,3,892a100ac9bffff
103245,1.0128796212545126,-73.801957,40.817234,245,1.0323218997361479,2.0452015209906604,3,892a1001dafffff
103255,1.8232626698365781,-73.833072,40.868062,835,1.1101583113456464,2.9334209811822243,3,892a1001567ffff
103261,1.0,-73.907923,40.893486,44,1.0058047493403695,2.0058047493403697,3,892a100a50bffff
103265,1.0325657312000378,-73.8794,40.840201,473,1.062401055408971,2.0949667866090085,3,892a100ad8fffff
103266,1.0514951260402792,-73.901199,40.838304,714,1.0941952506596306,2.1456903766999096,3,892a100ad4bffff
103272,1.0769719164953198,-73.860731,40.833917,185,1.024406332453826,2.1013782489491457,3,892a1001e77ffff
103274,1.0128796212545126,-73.801701,40.817053,211,1.0278364116094987,2.0407160328640113,3,892a1001dafffff
103278,1.1157670938328788,-73.913591,40.838489,474,1.062532981530343,2.1783000753632216,3,892a100a813ffff
103279,1.4318180479717102,-73.825892,40.86958,911,1.120184696569921,2.552002744541631,3,892a100153bffff
103280,1.2039379992317478,-73.827048,40.853259,176,1.0232189973614776,2.2271569965932256,3,892a10011b7ffff
103283,1.0434605416217952,-73.823412,40.882074,315,1.04155672823219,2.085017269853985,3,892a100158bffff
103284,1.0128796212545126,-73.911129,40.800682,177,1.0233509234828495,2.036230544737362,3,892a100f617ffff
103285,1.364735270766725,-73.865939,40.840744,473,1.062401055408971,2.427136326175696,3,892a1001e43ffff
103288,1.3222443974411013,-73.92375,40.841368,1038,1.1369393139841688,2.45918371142527,3,892a100a853ffff
103293,1.0501169436926074,-73.85341,40.842093,174,1.0229551451187335,2.073072088811341,3,892a1001e13ffff
103294,1.0203309968396166,-73.860626,40.83871,174,1.0229551451187335,2.04328614195835,3,892a1001e0bffff
103297,1.1635242573152444,-73.86711,40.87537,365,1.0481530343007917,2.211677291616036,3,892a1001047ffff
103298,1.1696776176632433,-73.867176,40.873306,365,1.0481530343007917,2.217830651964035,3,892a100107bffff
103299,1.1759036503865283,-73.86723,40.871585,365,1.0481530343007917,2.22405668468732,3,892a100107bffff
103300,1.1821763788187103,-73.867295,40.86984,365,1.0481530343007917,2.230329413119502,3,892a1001063ffff
103301,1.1884776571126132,-73.86736,40.867984,365,1.0481530343007917,2.2366306914134046,3,892a100106fffff
103302,1.1948069884264867,-73.867415,40.865566,365,1.0481530343007917,2.2429600227272783,3,892a100106fffff
103303,1.2011681571619148,-73.867488,40.863343,365,1.0481530343007917,2.2493211914627063,3,892a100139bffff
103304,1.2075432547692724,-73.867553,40.861463,365,1.0481530343007917,2.2556962890700643,3,892a100138bffff
103305,1.2202996790447265,-73.867773,40.854591,365,1.0481530343007917,2.268452713345518,3,892a1001317ffff
103309,1.2537447795739773,-73.866108,40.844848,776,1.1023746701846966,2.356119449758674,3,892a1001327ffff
103310,1.2937112038682455,-73.864404,40.840718,365,1.0481530343007917,2.341864238169037,3,892a1001e57ffff
103311,1.2991334541664328,-73.863619,40.837538,365,1.0481530343007917,2.3472864884672244,3,892a1001e47ffff
103312,1.2734992716449907,-73.858255,40.821666,377,1.049736147757256,2.3232354194022466,3,892a1001a87ffff
103313,1.2671996148843596,-73.857824,40.819518,377,1.049736147757256,2.3169357626416156,3,892a1001ab3ffff
103314,1.2609030726540986,-73.857312,40.817404,377,1.049736147757256,2.3106392204113546,3,892a1001ab7ffff
103315,1.2546099044984043,-73.856825,40.815328,377,1.049736147757256,2.30434605225566,3,892a1001aa7ffff
103316,1.242035507220099,-73.855887,40.811528,377,1.049736147757256,2.291771654977355,3,892a1001bd3ffff
103317,1.1113395444173426,-73.855764,40.811814,378,1.049868073878628,2.1612076182959705,3,892a1001bd3ffff
103318,1.1176327125730368,-73.856254,40.8139,378,1.049868073878628,2.1675007864516647,3,892a1001aa7ffff
103319,1.1302821181244065,-73.85722,40.818147,378,1.049868073878628,2.180150192003034,3,892a1001ab3ffff
103320,1.1366181110726805,-73.857714,40.820229,378,1.049868073878628,2.1864861849513084,3,892a1001ab3ffff
103321,1.2913126614995767,-73.862704,40.833367,930,1.1226912928759893,2.4140039543755663,3,892a1001e63ffff
103322,1.09350464396813,-73.863091,40.835841,378,1.049868073878628,2.143372717846758,3,892a1001e73ffff
103323,1.082398033394523,-73.864015,40.840327,378,1.049868073878628,2.132266107273151,3,892a1001e57ffff
103324,1.0522255831761889,-73.868699,40.852736,396,1.0522427440633246,2.1044683272395135,3,892a1001307ffff
103325,1.0554626897073658,-73.869371,40.854584,396,1.0522427440633246,2.1077054337706906,3,892a1001307ffff
103326,1.059240387791956,-73.869324,40.856536,396,1.0522427440633246,2.1114831318552807,3,892a1001317ffff
103328,1.0299052097254235,-73.867293,40.861402,378,1.049868073878628,2.0797732836040517,3,892a100138bffff
103329,1.0237798628478039,-73.867279,40.863351,378,1.049868073878628,2.0736479367264318,3,892a100139bffff
103330,1.0178629311966658,-73.867296,40.865297,378,1.049868073878628,2.0677310050752937,3,892a100139bffff
103331,1.0122086150159857,-73.867226,40.867759,378,1.049868073878628,2.0620766888946136,3,892a100106fffff
103332,1.010312238009287,-73.867161,40.869559,378,1.049868073878628,2.060180311887915,3,892a1001063ffff
103333,1.0125107888504685,-73.867107,40.871294,378,1.049868073878628,2.0623788627290964,3,892a100107bffff
103334,1.0154695401018659,-73.867046,40.873048,378,1.049868073878628,2.0653376139804935,3,892a100107bffff
103335,1.0200435373051302,-73.866984,40.875046,378,1.049868073878628,2.069911611183758,3,892a1001047ffff
103343,1.1878818713542234,-73.865265,40.816626,415,1.054749340369393,2.2426312117236167,3,892a1001aabffff
103349,1.1815635274113765,-73.866219,40.818397,415,1.054749340369393,2.2363128677807698,3,892a1001a17ffff
103350,1.2005266916247717,-73.859456,40.814972,415,1.054749340369393,2.255276031994165,3,892a1001aa7ffff
103351,1.0547880634480438,-73.859474,40.815175,435,1.0573878627968338,2.112175926244878,3,892a1001aa3ffff
103352,1.0362187266561664,-73.866185,40.819056,435,1.0573878627968338,2.0936065894530005,3,892a1001a17ffff
103353,1.03028521013081,-73.866687,40.82123,435,1.0573878627968338,2.087673072927644,3,892a1001a13ffff
103355,1.3202697485035855,-73.857966,40.822005,949,1.125197889182058,2.4454676376856437,3,892a1001a87ffff
103356,1.1785903197105871,-73.844137,40.846261,595,1.0784960422163588,2.257086361926946,3,892a1001e93ffff
103359,1.0128796212545126,-73.839829,40.846211,420,1.0554089709762533,2.0682885922307657,3,892a100112fffff
103362,1.0638048823190025,-73.869468,40.856574,411,1.054221635883905,2.1180265182029077,3,892a1001317ffff
103365,1.0486599599482642,-73.867643,40.854406,378,1.049868073878628,2.0985280338268923,3,892a1001307ffff
103366,1.0423494455887072,-73.867549,40.857117,378,1.049868073878628,2.092217519467335,3,892a1001317ffff
103374,1.0514935687750946,-73.841003,40.828085,611,1.0806068601583114,2.132100428933406,3,892a10018c3ffff
103375,1.045060506296972,-73.844561,40.828995,611,1.0806068601583114,2.1256673664552834,3,892a10018dbffff
103379,1.0321912668103577,-73.856998,40.832499,611,1.0806068601583114,2.112798126968669,3,892a1001e3bffff
103380,1.019317874616584,-73.866431,40.835387,611,1.0806068601583114,2.0999247347748957,3,892a1001e7bffff
103383,2.112389321166744,-73.869817,40.835547,612,1.0807387862796833,3.1931281074464275,3,892a100adb7ffff
103385,4.681593308732859,-73.857119,40.83193,612,1.0807387862796833,5.7623320950125425,3,892a1001e3bffff
103390,1.2141558299972408,-73.849379,40.826904,353,1.046569920844327,2.260725750841568,3,892a10018cbffff
103391,1.2084233205654158,-73.846393,40.827309,353,1.046569920844327,2.2549932414097427,3,892a10018cbffff
103392,4.677977896330555,-73.861742,40.832922,612,1.0807387862796833,5.758716682610238,3,892a1001e77ffff
103393,1.2030009491466034,-73.843919,40.827582,353,1.046569920844327,2.2495708699909303,3,892a10018c3ffff
103400,1.1513247183568693,-73.889931,40.876681,635,1.08377308707124,2.2350978054281097,3,892a100121bffff
103403,1.2483206295056721,-73.856331,40.813211,377,1.049736147757256,2.298056777262928,3,892a1001aa7ffff
103405,1.0,-73.852337,40.807544,377,1.049736147757256,2.049736147757256,3,892a1001bd7ffff
103406,1.1093444131226546,-73.88681,40.86548,372,1.0490765171503957,2.15842093027305,3,892a1001223ffff
103409,1.0281312274319117,-73.879876,40.821394,456,1.0601583113456465,2.088289538777558,3,892a1001a43ffff
103410,1.3956051037447574,-73.847302,40.827994,324,1.0427440633245382,2.438349167069296,3,892a10018cbffff
103413,1.192362734278367,-73.832706,40.83007,353,1.046569920844327,2.238932655122694,3,892a1001c67ffff
103420,1.0489543997007662,-73.891511,40.820942,825,1.108839050131926,2.1577934498326923,3,892a100a987ffff
103426,1.0152067041996657,-73.8794,40.874875,226,1.0298153034300792,2.045022007629745,3,892a10012bbffff
103435,1.1093444131226546,-73.91098,40.837634,474,1.062532981530343,2.1718773946529977,3,892a100a817ffff
103441,1.1752472598221089,-73.866015,40.821122,415,1.054749340369393,2.2299966001915017,3,892a1001a8fffff
103443,1.35193434534844,-73.905507,40.873121,569,1.075065963060686,2.4270003084091263,3,892a100a1b3ffff
103446,1.0192035037828107,-73.89659,40.846759,473,1.062401055408971,2.0816045591917813,3,892a100ac37ffff
103449,1.035239560069433,-73.891419,40.874638,643,1.0848284960422163,2.1200680561116494,3,892a100120bffff
103450,1.1805484309671148,-73.893859,40.875776,423,1.0558047493403695,2.2363531803074843,3,892a1001257ffff
103453,1.019317874616584,-73.848855,40.834998,223,1.029419525065963,2.048737399682547,3,892a1001eabffff
103459,1.045060506296972,-73.809815,40.81966,211,1.0278364116094987,2.072896917906471,3,892a1001d03ffff
103461,1.0429067247486465,-73.843123,40.867059,328,1.0432717678100263,2.086178492558673,3,892a10011d3ffff
103466,1.0541212468067354,-73.862301,40.89812,274,1.0361477572559368,2.090269004062672,3,892a1001697ffff
103469,1.0,-73.801898,40.809077,250,1.0329815303430079,2.032981530343008,3,892a1000acbffff
103472,1.0907964796096021,-73.924983,40.814161,231,1.0304749340369392,2.121271413646541,3,892a100ababffff
103473,1.2360365883089326,-73.826857,40.849009,489,1.0645118733509236,2.300548461659856,3,892a1001cd3ffff
103486,1.0128796212545126,-73.839623,40.846085,419,1.0552770448548812,2.0681566661093935,3,892a100112fffff
103489,1.0386264056420598,-73.900564,40.875672,536,1.070712401055409,2.109338806697469,3,892a100124bffff
103490,3.630667996645745,-73.911591,40.854565,997,1.1315303430079156,4.7621983396536605,3,892a100ac47ffff
103492,1.0484717213472299,-73.922258,40.840442,477,1.062928759894459,2.111400481241689,3,892a100a857ffff
103493,1.060208202430697,-73.924093,40.838291,477,1.062928759894459,2.123136962325156,3,892a100a857ffff
103498,1.3270880425231524,-73.897334,40.871569,130,1.017150395778364,2.3442384383015167,3,892a100127bffff
103501,1.0332023640189518,-73.854266,40.898588,395,1.0521108179419525,2.0853131819609043,3,892a100145bffff
103503,1.06435657920097,-73.791558,40.855535,214,1.0282321899736149,2.0925887691745846,3,892a100007bffff
103504,1.0128796212545126,-73.804754,40.810888,250,1.0329815303430079,2.0458611515975207,3,892a1001d27ffff
103505,1.0352329173799317,-73.901816,40.85112,473,1.062401055408971,2.097633972788903,3,892a100ac3bffff
103507,1.0385932102315187,-73.891607,40.82082,531,1.0700527704485487,2.1086459806800675,3,892a100a987ffff
103508,1.025755089801866,-73.805973,40.81727,211,1.0278364116094987,2.053591501411365,3,892a1001dabffff
103514,1.0101659481459757,-73.859449,40.838708,396,1.0522427440633246,2.0624086922093,3,892a1001e0bffff
103516,1.0185285509430795,-73.860239,40.837847,411,1.054221635883905,2.072750186826984,3,892a1001e0bffff
103517,1.0124907945842994,-73.857767,40.836992,411,1.054221635883905,2.066712430468204,3,892a1001e03ffff
103518,1.0193742458366595,-73.837033,40.86519,299,1.0394459102902374,2.058820156126897,3,892a100119bffff
103520,1.0438525849428306,-73.853485,40.8408,174,1.0229551451187335,2.066807730061564,3,892a1001e13ffff
103523,4.685246180459428,-73.85082,40.830076,612,1.0807387862796833,5.765984966739111,3,892a1001e37ffff
103525,1.057617355714458,-73.907519,40.853857,473,1.062401055408971,2.1200184111234286,3,892a100ac73ffff
103526,1.0639520076843787,-73.909765,40.854204,473,1.062401055408971,2.1263530630933496,3,892a100ac47ffff
103528,1.1168319785445673,-73.915009,40.854087,473,1.062401055408971,2.179233033953538,3,892a100ac4fffff
103529,1.1104227941326108,-73.91657,40.854796,473,1.062401055408971,2.1728238495415817,3,892a100ac4fffff
103532,3.616891373604058,-73.913847,40.852219,524,1.0691292875989447,4.686020661203003,3,892a100ac7bffff
103537,1.1350289069028126,-73.824455,40.869089,1112,1.146701846965699,2.2817307538685117,3,892a1001523ffff
103538,1.000885677270869,-73.824034,40.869269,911,1.120184696569921,2.12107037384079,3,892a1001533ffff
103539,1.0390373399501887,-73.842327,40.884042,327,1.0431398416886544,2.0821771816388432,3,892a100142fffff
103540,1.1485615194043546,-73.885659,40.858624,1724,1.2274406332453827,2.376002152649737,3,892a100134bffff
103541,1.025755089801866,-73.926796,40.842892,162,1.0213720316622692,2.0471271214641353,3,892a100ae27ffff
103542,1.0423542911145922,-73.867692,40.849922,774,1.1021108179419525,2.1444651090565445,3,892a1001333ffff
103543,1.015232468072271,-73.848662,40.835231,219,1.028891820580475,2.044124288652746,3,892a1001eabffff
103544,1.0900976536161733,-73.815723,40.81642,470,1.062005277044855,2.1521029306610284,3,892a1001d77ffff
103547,1.0,-73.880768,40.810656,426,1.0562005277044855,2.0562005277044855,3,892a1001a6fffff
103556,1.1029559867060248,-73.923974,40.815293,219,1.028891820580475,2.1318478072864995,3,892a100ababffff
103561,1.0964959371718366,-73.820729,40.834809,211,1.0278364116094987,2.1243323487813353,3,892a1001c33ffff
103575,1.1025485181717125,-73.853036,40.841362,185,1.024406332453826,2.1269548506255385,3,892a1001e13ffff
103576,1.0966500705991569,-73.853638,40.840554,185,1.024406332453826,2.121056403052983,3,892a1001e13ffff
103577,1.019317874616584,-73.819625,40.842196,136,1.0179419525065962,2.0372598271231803,3,892a1001c8fffff
103579,1.0321912668103577,-73.82364,40.842323,136,1.0179419525065962,2.0501332193169537,3,892a1001c13ffff
103588,1.7330056387257429,-73.827258,40.852227,1066,1.1406332453825858,2.8736388841083285,3,892a10011a7ffff
103589,1.0183394897292193,-73.861416,40.857426,418,1.0551451187335092,2.0734846084627288,3,892a1001387ffff
103590,1.06435657920097,-73.802831,40.85994,214,1.0282321899736149,2.0925887691745846,3,892a1000287ffff
103592,1.000720304359724,-73.85163,40.85742,418,1.0551451187335092,2.055865423093233,3,892a1001147ffff
103595,1.1330061770045208,-73.888885,40.882628,1104,1.1456464379947229,2.2786526149992437,3,892a10012c3ffff
103596,1.0485730798920212,-73.862443,40.817138,435,1.0573878627968338,2.105960942688855,3,892a1001aabffff
103597,1.0423768700329479,-73.865182,40.816771,435,1.0573878627968338,2.0997647328297817,3,892a1001aabffff
103599,1.0183861974409527,-73.895573,40.839932,366,1.0482849604221636,2.0666711578631163,3,892a100ad43ffff
103600,1.0225857840861035,-73.896007,40.839442,371,1.0489445910290238,2.0715303751151275,3,892a100ad43ffff
103606,1.1436385204095085,-73.896646,40.822265,390,1.0514511873350922,2.195089707744601,3,892a100a98bffff
103607,1.0064517496603391,-73.916426,40.882374,453,1.0597625329815303,2.0662142826418695,3,892a100a1d7ffff
103611,1.0397389308913245,-73.885907,40.84079,531,1.0700527704485487,2.1097917013398733,3,892a100ad13ffff
103612,1.0372667937084896,-73.886237,40.840198,523,1.0689973614775725,2.106264155186062,3,892a100ad13ffff
103613,1.045060506296972,-73.85897,40.83336,223,1.029419525065963,2.074480031362935,3,892a1001e77ffff
103615,1.0128796212545126,-73.880291,40.876619,968,1.1277044854881266,2.140584106742639,3,892a100128fffff
103616,1.0416740698951554,-73.879466,40.873542,497,1.0655672823218998,2.107241352217055,3,892a10012bbffff
103617,1.0356608634137816,-73.879464,40.874805,752,1.0992084432717677,2.134869306685549,3,892a10012bbffff
103618,1.0064403297156512,-73.881447,40.876084,968,1.1277044854881266,2.134144815203778,3,892a100128fffff
103620,1.0,-73.880302,40.874929,968,1.1277044854881266,2.1277044854881266,3,892a10012bbffff
103625,1.0124779622002702,-73.880298,40.809739,795,1.1048812664907652,2.1173592286910354,3,892a1001a6fffff
103640,1.0,-73.880732,40.861247,523,1.0689973614775725,2.0689973614775727,3,892a1001353ffff
103641,1.1756219861356894,-73.833907,40.868117,820,1.108179419525066,2.283801405660755,3,892a1001567ffff
103646,1.0,-73.886378,40.846826,507,1.06688654353562,2.0668865435356203,3,892a100add3ffff
103650,1.057925593076427,-73.891573,40.82478,390,1.0514511873350922,2.1093767804115195,3,892a100a983ffff
103653,2.545446549699128,-73.858819,40.82388,1029,1.1357519788918207,3.681198528590949,3,892a1001a97ffff
103654,1.1042082678687455,-73.91835,40.852982,631,1.083245382585752,2.1874536504544975,3,892a100aeb7ffff
103657,1.0361033847048498,-73.867315,40.859786,378,1.049868073878628,2.0859714585834777,3,892a100138fffff
103659,1.077215436919686,-73.813197,40.864419,214,1.0282321899736149,2.1054476268933007,3,892a10002c3ffff
103660,1.070786527148723,-73.813045,40.864309,214,1.0282321899736149,2.0990187171223376,3,892a10002c7ffff
103662,1.1731905880566895,-73.866552,40.895954,601,1.0792875989445911,2.2524781870012807,3,892a100168fffff
103664,1.034452730111008,-73.845399,40.886398,326,1.0430079155672822,2.0774606456782903,3,892a100142bffff
103665,1.0509858550478055,-73.845255,40.886176,327,1.0431398416886544,2.0941256967364597,3,892a100142bffff
103666,1.0720056887084886,-73.843707,40.857006,323,1.0426121372031663,2.1146178259116546,3,892a1001103ffff
103667,1.0804685201810755,-73.84399,40.856853,328,1.0432717678100263,2.123740287991102,3,892a1001103ffff
103668,1.0171516656642092,-73.849019,40.881748,328,1.0432717678100263,2.0604234334742353,3,892a1001083ffff
103671,1.181806930603846,-73.886348,40.880365,635,1.08377308707124,2.265580017675086,3,892a10012c7ffff
103672,1.226681005712823,-73.867858,40.851802,365,1.0481530343007917,2.274834040013615,3,892a1001333ffff
103674,1.0637501818476949,-73.829479,40.875936,607,1.0800791556728233,2.1438293375205184,3,892a1001503ffff
103676,1.0145808271521548,-73.825716,40.863045,1117,1.1473614775725594,2.161942304724714,3,892a100025bffff
103678,1.0335608225449875,-73.84329,40.840796,393,1.0518469656992084,2.085407788244196,3,892a1001c4bffff
103681,1.0147471961478438,-73.841952,40.840742,258,1.034036939313984,2.048784135461828,3,892a1001c4bffff
103683,1.2247938248578485,-73.842224,40.840672,493,1.0650395778364117,2.28983340269426,3,892a1001c4bffff
103684,1.2247938248578485,-73.842275,40.840806,498,1.0656992084432717,2.29049303330112,3,892a1001c4bffff
103688,1.154281376381638,-73.832267,40.846891,246,1.0324538258575198,2.1867352022391575,3,892a1001ccbffff
103689,1.04544883679017,-73.845325,40.843685,724,1.095514511873351,2.140963348663521,3,892a1001e97ffff
103690,1.0386264056420598,-73.81021,40.81995,245,1.0323218997361479,2.0709483053782076,3,892a1001d03ffff
103692,1.1350289069028126,-73.829991,40.841801,211,1.0278364116094987,2.1628653185123112,3,892a1001c1bffff
103694,1.0819212984604407,-73.906035,40.838358,389,1.0513192612137203,2.133240559674161,3,892a100a887ffff
103695,1.06435657920097,-73.903809,40.842699,389,1.0513192612137203,2.1156758404146903,3,892a100a897ffff
103696,1.2806451503709924,-73.881391,40.868591,386,1.0509234828496041,2.3315686332205967,3,892a1001233ffff
103697,1.0033275956320138,-73.88576,40.85887,1708,1.22532981530343,2.228657410935444,3,892a100134bffff
103698,1.0514935687750946,-73.810952,40.8225,211,1.0278364116094987,2.0793299803845935,3,892a1001d1bffff
103699,1.1221887363663132,-73.856477,40.858005,225,1.029683377308707,2.1518721136750205,3,892a100114bffff
103700,1.1286093407229578,-73.855948,40.856857,225,1.029683377308707,2.1582927180316647,3,892a100114fffff
103701,1.2867243838358842,-73.859856,40.826428,877,1.1156992084432718,2.402423592279156,3,892a1001a93ffff
103702,1.057925593076427,-73.815982,40.826575,211,1.0278364116094987,2.0857620046859258,3,892a1001dcfffff
103703,1.0895027515775817,-73.844762,40.846531,328,1.0432717678100263,2.132774519387608,3,892a1001e93ffff
103704,1.0,-73.886057,40.880611,522,1.0688654353562006,2.0688654353562006,3,892a10012d7ffff
103705,1.0,-73.902481,40.844837,1,1.0001319261213721,2.000131926121372,3,892a100ac2fffff
103708,1.0,-73.916343,40.815878,390,1.0514511873350922,2.0514511873350925,3,892a100abb7ffff
103709,1.0595274341664238,-73.922224,40.838179,463,1.0610817941952506,2.1206092283616744,3,892a100a857ffff
103712,1.025755089801866,-73.809205,40.817054,245,1.0323218997361479,2.058076989538014,3,892a1001d07ffff
103713,1.0221133523688966,-73.892827,40.843613,371,1.0489445910290238,2.0710579433979204,3,892a100adcbffff
103714,1.470474366766977,-73.90377,40.869439,1096,1.1445910290237467,2.6150653957907237,3,892a100a1a7ffff
103716,1.086078362489606,-73.859706,40.83772,185,1.024406332453826,2.110484694943432,3,892a1001e0bffff
103717,1.0,-73.842721,40.840976,323,1.0426121372031663,2.0426121372031663,3,892a1001c4bffff
103718,1.06435657920097,-73.824462,40.841035,136,1.0179419525065962,2.082298531707566,3,892a1001c13ffff
103721,1.0047879213957822,-73.886448,40.874308,511,1.0674142480211082,2.07220216941689,3,892a1001203ffff
